object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
0,0,2,10.6507,-5.56566,5.86694,0,1,0,1,-0,0,2.12348,1.79547,0.0458963,b
1,0,0,10.6982,-5.57235,4.56937,0,1,0,1,-0,0,2.13588,1.74999,1.33541,b
2,0,9,11.6294,-4.92964,3.88979,0,1,0,1,-0,0,0.403697,0.195817,0.169353,b
3,0,13,9.02783,-3.81046,4.56835,0,0,1,0.382683,0.92388,-0,1.32561,0.40892,0.148387,b
4,0,39,10.5608,-5.48666,4.52164,0,1,0,1,-0,0,2.20927,1.92136,1.54558,b
5,0,4,10.1185,-7.28549,4.97676,-0.92388,-0.382683,0,0,0,1,0.784642,0.682367,0.0800899,b
6,0,62,12.2401,-5.36933,4.82679,0,1,0,0,0,1,1.0448,0.746665,0.0247068,b
7,0,1,8.92522,-6.92682,4.54572,0,0,1,0,1,-0,1.32296,0.781375,0.0987873,b
8,0,89,11.0105,-3.49327,4.56691,0,0,1,1,0,0,1.32113,1.25356,0.041898,b
9,0,8,10.6179,-3.7414,4.87885,0,0,1,-0.92388,0.382683,0,0.742733,0.269561,0.0677488,b
10,0,25,11.1001,-5.25401,3.74085,1,0,0,0,1,0,1.16358,1.07248,0.500988,b
11,0,5,8.87746,-4.93251,4.5619,0,0,1,0,1,-0,1.32258,0.959147,0.0596781,b
12,0,9,11.6223,-5.64073,3.92049,0,1,0,0,0,1,0.409817,0.197393,0.164322,b
14,0,18,12.0946,-4.31545,4.34849,1,0,0,-0,0,1,0.167568,0.166037,0.14267,b
15,0,9,11.7589,-5.67908,3.93318,0,1,0,1,-0,0,0.429114,0.181815,0.173345,b
16,0,0,8.93492,-6.06675,4.55733,0,0,1,0.382683,0.92388,-0,1.3226,0.164654,0.0618904,b
17,0,9,11.8868,-4.86604,3.89092,0,1,0,0,0,1,0.403119,0.175272,0.109647,b
18,0,9,12.0739,-4.82652,3.95751,0,1,0,0,0,1,0.300627,0.253447,0.173164,b
19,0,9,12.0435,-5.36253,4.07183,0,1,0,1,-0,0,0.278145,0.172058,0.137516,b
20,0,9,12.0628,-5.88186,4.09146,0,1,0,1,-0,0,0.325539,0.190749,0.159759,b
21,0,18,12.0984,-6.32177,4.22833,0,0,1,1,0,0,0.281352,0.1635,0.138821,b
22,0,3,10.5626,-5.56806,3.30606,0,1,0,1,-0,0,2.11104,1.68331,0.0952997,b
