object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
346,23,0,-0.998291,2.89156,4.85822,0,1,0,1,-0,0,10.6138,3.7055,1.58127,a
399,23,39,0.572846,7.91147,4.77841,0,0,1,0.382683,0.92388,-0,1.1301,0.0519117,0.0113091,a
413,23,2,-0.726166,6.32017,5.85868,0,1,0,1,-0,0,2.44458,1.30118,0.0593708,a
414,23,0,-1.9977,6.49519,4.58652,2.22045e-16,1,0,-0,0,1,2.28573,1.31508,0.120457,a
415,23,0,0.243298,5.73663,4.60623,0,0,1,1,0,0,1.28531,0.288595,0.285567,a
416,23,1163,-1.53349,5.01771,3.65242,0,1,0,1,-0,0,1.12312,0.49325,0.381279,a
418,23,21,-0.764014,8.47355,3.91199,-1,2.22045e-16,0,0,0,1,1.19449,0.580593,0.334143,a
419,23,0,-0.376835,8.60217,4.60637,0,0,1,-0.92388,0.382683,0,1.28853,1.14904,0.334194,a
420,23,8,-1.34317,4.48231,4.8033,0,0,1,0.382683,0.92388,-0,1.07137,0.613458,0.083412,a
421,23,19,-0.681298,8.697,4.94384,-1,2.22045e-16,0,0,0,1,0.724799,0.535346,0.0976939,a
422,23,0,-0.76945,4.0526,4.58943,0,0,1,1,0,0,1.28233,0.763101,0.185327,a
423,23,174,-0.471211,3.45662,4.60515,0,0,1,1,0,0,1.55089,1.23255,0.0986232,a
424,23,4,0.55705,5.23897,4.48687,0,0,1,0,1,-0,0.326999,0.306859,0.0241912,a
425,23,39,-0.724362,6.36381,4.57452,0,1,0,1,-0,0,2.31344,1.32496,1.30971,a
426,23,1328,-0.22685,4.50178,3.63428,1,0,0,-0,0,1,0.253971,0.220067,0.172081,a
427,23,4,0.556236,5.28475,5.19727,0,0,1,0,1,-0,0.31636,0.28394,0.0244569,a
428,23,359,-2.10515,6.14571,4.62553,0,0,1,0,1,-0,0.178982,0.10386,0.0760788,a
429,23,8,-1.63827,6.74118,6.05203,-0.92388,-0.382683,0,-0.382683,0.92388,0,0.479498,0.0362638,0.0200741,a
