object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
2053,72,39,70.1656,2.24049,1.50335,1,0,0,-0,0,1,1.90537,1.52434,1.44691,o
2054,72,0,70.3152,1.02246,1.49037,1,0,0,-0,0,1,1.75407,1.49784,0.0644651,o
2055,72,0,70.732,3.40135,1.46924,0,0,1,1,0,0,1.47515,1.30633,0.105941,o
2056,72,5,71.9261,2.32454,1.91179,2.22045e-16,1,0,-0,0,1,1.16993,1.03476,0.148762,o
2057,72,0,71.7738,2.23165,0.483663,2.22045e-16,1,0,-0,0,1,1.24253,0.459958,0.0470238,o
2058,72,3,70.095,2.23362,0.0236162,1,0,0,0,1,0,1.72588,1.25133,0.0428982,o
2059,72,55,69.7305,2.13872,2.68979,0.382683,0.92388,0,-0.92388,0.382683,0,1.25635,0.714894,0.285787,o
2060,72,2,70.612,2.23989,2.94212,-1,2.22045e-16,0,2.22045e-16,1,0,1.46286,1.26194,0.0759915,o
2061,72,11,69.4797,2.23852,2.31112,2.22045e-16,1,0,-1,2.22045e-16,0,0.630968,0.0953026,0.082491,o
2062,72,1,69.0328,3.28689,1.09025,0,0,1,-1,2.22045e-16,0,1.1063,0.477932,0.132724,o
2063,72,17,68.5857,1.64786,1.08436,0,0,1,0,1,-0,1.09753,0.830407,0.232529,o
2064,72,128,70.9505,2.31067,2.66666,2.22045e-16,1,0,-1,2.22045e-16,0,1.16664,0.159435,0.077988,o
2065,72,448,68.5084,1.5967,1.37389,0,1,0,0,0,1,0.804762,0.797918,0.0695305,o
2066,72,11,71.0622,2.2143,2.33574,2.22045e-16,1,0,-1,2.22045e-16,0,0.650692,0.0923347,0.0872662,o
2067,72,59,69.6216,2.26786,2.66903,0,1,0,0,0,1,0.201474,0.10465,0.01548,o
