object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
1058,26,166,-11.0447,-1.85937,4.64814,0,0,1,0,1,-0,0.256934,0.239131,0.226242,a
1059,26,43,-11.7099,-0.751255,6.11656,2.22045e-16,1,0,-1,2.22045e-16,0,1.33546,0.870605,0.0634747,a
1060,26,0,-11.6958,0.534561,4.8017,0,0,1,1,0,0,1.34894,0.883543,0.0626143,a
1061,26,22,-11.143,-0.751952,4.36813,2.22045e-16,1,0,-1,2.22045e-16,0,1.33593,0.332405,0.0420072,a
1062,26,34,-11.1373,-0.755382,5.51518,2.22045e-16,1,0,-0,0,1,1.34925,0.650783,0.327471,a
1064,26,0,-11.7059,-2.08118,4.81723,0,0,1,1,0,0,1.34855,0.875598,0.0513542,a
1065,26,1,-12.0046,-2.1564,4.66476,0,0,1,-1,2.22045e-16,0,1.198,0.327293,0.0243065,a
1067,26,0,-10.9816,-0.760213,4.66678,2.22045e-16,1,0,-0,0,1,1.34275,0.276266,0.173942,a
1068,26,21,-11.1317,-0.321037,4.27098,-1,2.22045e-16,0,2.22045e-16,1,0,0.229405,0.205868,0.123366,a
1070,26,81,-10.8794,-0.757335,4.60454,0,0,1,0,1,-0,0.213158,0.0815827,0.067935,a
1071,26,97,-10.9844,-1.50182,4.49144,1,0,0,0,1,0,0.164902,0.164696,0.0916626,a
1072,26,81,-10.8831,-0.806902,4.60328,0,0,1,0,1,-0,0.211952,0.106991,0.0672059,a
1073,26,7,-11.9977,-2.12081,4.68822,0,0,1,1,0,0,1.21689,0.381169,0.043743,a
1074,26,61,-10.9455,-0.30752,4.50976,1,0,0,-0,0,1,0.136023,0.114285,0.0886851,a
1075,26,166,-10.8857,-1.32122,4.47942,0,1,0,0,0,1,0.168879,0.0862186,0.0645213,a
1076,26,81,-11.1569,-2.0453,4.45673,-0.92388,-0.382683,0,0,0,1,0.0669678,0.0570245,0.0375031,a
1561,26,8,-12.4916,0.549845,5.08871,0,0,1,-0.707107,0.707107,0,0.470548,0.0295631,0.00682351,a
