object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
92,16,-1,7.58485,-3.57148,3.0041,-0.382683,0.92388,0,-0.92388,-0.382683,0,11.5457,10.075,3.04239,d
433,16,86,4.78746,-7.2372,1.42069,0,0,1,-1,2.22045e-16,0,1.397,0.610587,0.0709622,d
464,16,0,4.24434,-7.22709,1.43951,0,0,1,-1,2.22045e-16,0,1.50372,1.23608,0.0608542,d
473,16,41,5.95507,-7.24923,0.385839,-1,2.22045e-16,0,0,0,1,0.711162,0.42129,0.0622444,d
485,16,7,3.59019,-7.21149,1.28375,0,0,1,1,0,0,1.34891,0.445298,0.049736,d
587,16,0,5.7243,-4.60613,1.45096,1,0,0,0,1,0,3.05104,2.68383,1.51813,d
589,16,3,5.82293,-4.63848,0.152528,-1,2.22045e-16,0,2.22045e-16,1,0,2.96783,2.66203,0.228646,d
590,16,13,2.9879,-4.93405,1.44813,0,0,1,0,1,-0,1.49632,0.391198,0.117907,d
591,16,22,5.00252,-5.99609,1.07044,0,0,1,-1,2.22045e-16,0,1.12438,0.680983,0.243675,d
592,16,4,5.81931,-6.87797,0.823169,0,0,1,-0.92388,-0.382683,0,0.127083,0.101562,0.0740527,d
593,16,86,4.6642,-7.19054,1.19893,0,0,1,-1,2.22045e-16,0,1.25462,0.666878,0.101661,d
594,16,6,5.84793,-3.70937,0.498754,0,0,1,0,1,-0,0.460381,0.294752,0.282218,d
595,16,12,5.98993,-6.91811,2.06407,0,0,1,1,0,0,0.865965,0.712924,0.344602,d
596,16,6,5.79721,-4.22574,0.454265,0,0,1,2.22045e-16,1,-0,0.495025,0.338517,0.331975,d
598,16,4,5.09739,-6.04533,2.03161,1,0,0,-0,0,1,0.434271,0.425248,0.19361,d
599,16,14,4.72605,-4.0256,0.679806,1,0,0,0,1,0,1.14107,1.00817,0.149205,d
600,16,39,5.73568,-4.60743,1.53348,1,0,0,0,1,0,3.08377,2.66041,1.60179,d
601,16,232,5.44313,-6.74522,0.86833,0,0,1,0,1,-0,0.185021,0.175117,0.143439,d
602,16,13,3.01694,-2.91067,1.44226,0,0,1,0.382683,0.92388,-0,1.49559,0.239936,0.202434,d
603,16,6,4.23644,-4.7676,0.449066,0,0,1,0,1,-0,0.489985,0.367355,0.268517,d
604,16,41,5.96651,-6.91589,0.335449,-1,2.22045e-16,0,0,0,1,0.703557,0.403725,0.345788,d
605,16,4,3.99316,-6.74606,1.44871,0,0,1,0,1,-0,0.540385,0.291446,0.0206296,d
606,16,6,5.75025,-7.20695,0.315921,0,0,1,-1,2.22045e-16,0,0.383835,0.240034,0.0891511,d
607,16,6,5.37342,-4.86909,0.455921,0,0,1,0.707107,0.707107,-0,0.496003,0.385316,0.24586,d
608,16,6,5.13713,-3.20351,0.459237,0,0,1,1,0,0,0.505171,0.377093,0.354236,d
609,16,6,4.03962,-3.0302,0.482443,0,0,1,0.92388,0.382683,-0,0.483461,0.274243,0.159946,d
610,16,75,4.73387,-4.01298,1.03146,1,0,0,-0,0,1,0.390477,0.388574,0.297089,d
611,16,5,2.82237,-4.51151,1.5684,0,0,1,0,1,-0,0.739757,0.347032,0.07002,d
612,16,4,2.87647,-5.71252,1.61339,0,0,1,2.22045e-16,1,-0,0.533778,0.415527,0.0316498,d
613,16,6,4.75261,-2.98403,0.490803,0,0,1,1,0,0,0.480815,0.292684,0.101494,d
614,16,6,3.42575,-3.83917,0.694799,0,0,1,0.382683,0.92388,-0,0.236279,0.154294,0.0728912,d
615,16,6,3.76387,-4.37479,0.444467,0,0,1,1,0,0,0.494501,0.423745,0.276797,d
616,16,6,4.76275,-4.99296,0.443342,0,0,1,1,0,0,0.496889,0.290707,0.132336,d
617,16,4,4.83403,-6.17966,2.23821,-1,2.22045e-16,0,0,0,1,0.528963,0.487136,0.0676067,d
791,16,5,8.69592,-2.22746,3.91109,2.22045e-16,1,0,-0,0,1,1.0997,0.442077,0.0984669,d
793,16,1,8.69126,-4.83668,3.95915,2.22045e-16,1,0,-0,0,1,1.11596,0.459655,0.107926,d
