object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
40,3,0,-2.32053,2.00768,2.33254,0,0,1,2.22045e-16,1,-0,1.53907,1.35213,0.0736074,l
41,3,0,1.4777,2.02434,2.33043,0,0,1,0,1,-0,1.52741,1.34239,0.0654252,l
42,3,2,-0.43365,2.00438,3.84156,1,0,0,0,1,0,1.92779,1.35389,0.0409286,l
43,3,1,-0.900338,3.35459,1.88272,0,0,1,1,0,0,1.09672,0.715469,0.0536183,l
44,3,39,-0.424658,2.03575,1.60131,-1,2.22045e-16,0,2.22045e-16,1,0,1.94523,1.37144,0.819596,l
45,3,0,-0.432028,3.29234,2.36213,1,0,0,-0,0,1,1.92196,1.50418,0.082222,l
46,3,23,0.990342,1.84985,1.18143,0,1,0,1,-0,0,0.913503,0.498572,0.386887,l
47,3,6,-2.0788,1.93129,1.22771,0,0,1,0,1,-0,0.441971,0.348169,0.281443,l
48,3,6,-2.05519,1.27829,1.24201,0,0,1,0,1,-0,0.448558,0.304448,0.295242,l
49,3,9,0.300138,2.44314,1.19738,-0.382683,-0.92388,0,0,0,1,0.318976,0.192188,0.180322,l
50,3,18,1.25141,0.897004,1.58552,0,0,1,1,0,0,0.790023,0.246635,0.215035,l
51,3,46,0.0339399,1.75045,1.13211,-0.382683,0.92388,0,0.92388,0.382683,0,0.400161,0.378777,0.130638,l
52,3,6,0.030987,2.91172,1.281,0,0,1,0,1,-0,0.486052,0.445705,0.373947,l
53,3,10,-2.15721,2.87641,1.25669,0,0,1,-0.92388,0.382683,0,0.471105,0.286424,0.235646,l
54,3,36,-0.314451,1.03748,1.01661,-0.92388,0.382683,0,0.382683,0.92388,0,0.270646,0.260454,0.221547,l
55,3,9,1.04605,1.77164,1.31765,0,1,0,1,-0,0,0.415145,0.15479,0.146297,l
56,3,3,-0.426974,2,0.908258,1,0,0,0,1,0,1.91511,1.34951,0.131919,l
57,3,18,-2.17852,1.59536,1.7683,0,0,1,-0.92388,0.382683,0,0.297957,0.151443,0.143168,l
59,3,14,-2.04239,1.53922,1.1577,0,0,1,2.22045e-16,1,-0,0.368083,0.323294,0.316538,l
