object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
310,14,23,7.39754,2.77146,-2.58716,-1,2.22045e-16,0,2.22045e-16,1,0,1.22224,0.498937,0.48987,l
311,14,5,8.48976,-1.37392,-1.47398,0,0,1,1,0,0,0.807839,0.460044,0.239095,l
312,14,51,6.88666,-0.644389,-2.20313,-1,2.22045e-16,0,0,0,1,0.591521,0.252316,0.0416251,l
313,14,13,9.32588,2.09025,-1.72067,0,0,1,2.22045e-16,1,-0,1.35126,0.399101,0.132501,l
314,14,13,4.73227,-0.994666,-1.72022,0,0,1,-1,2.22045e-16,0,1.35028,0.200714,0.115166,l
315,14,0,4.34481,1.62049,-1.7204,2.22045e-16,1,0,-0,0,1,2.64054,1.36224,0.122606,l
316,14,3,6.83407,1.54813,-2.9881,2.22045e-16,1,0,-1,2.22045e-16,0,2.69782,2.54727,0.0965586,l
317,14,0,8.35927,-1.12194,-1.70093,0,0,1,1,0,0,1.35545,0.572043,0.104743,l
319,14,5,5.23284,-1.32264,-1.45385,0,0,1,1,0,0,0.840993,0.465841,0.214528,l
320,14,13,9.06913,-1.05763,-1.33002,0,0,1,0.92388,0.382683,-0,0.972668,0.299469,0.109598,l
321,14,42,4.40036,2.17123,-1.44551,0,0,1,2.22045e-16,1,-0,0.458094,0.408266,0.0289633,l
322,14,5,9.33628,0.632616,-1.56045,2.22045e-16,1,0,-0,0,1,1.24532,1.20309,0.122311,l
323,14,33,8.92455,1.08109,-2.44791,0,0,1,1,0,0,0.596914,0.492733,0.39889,l
324,14,68,8.48741,-0.853456,-1.75094,0,0,1,0.92388,0.382683,-0,0.388738,0.229253,0.190012,l
325,14,9,8.95419,1.11188,-2.36259,0,1,0,0,0,1,0.268315,0.220167,0.169862,l
326,14,88,5.30155,-0.866559,-2.61574,-1,2.22045e-16,0,0,0,1,0.471777,0.451834,0.273566,l
327,14,42,4.4058,3.0858,-1.44585,0,0,1,2.22045e-16,1,-0,0.458998,0.425946,0.0267568,l
328,14,13,9.18232,-0.787683,-1.71201,0,0,1,0,1,-0,1.3462,0.246707,0.196231,l
329,14,88,8.54512,-0.926766,-2.52201,0,0,1,1,0,0,0.531596,0.501783,0.299919,l
330,14,16,4.67515,3.95975,-2.19982,0,0,1,0,1,-0,0.871634,0.299978,0.283709,l
331,14,0,7.81195,-0.91162,-1.70621,0,0,1,2.22045e-16,1,-0,1.35255,0.238016,0.0262327,l
332,14,0,4.74256,4.20229,-1.71896,0,0,1,1,0,0,1.35837,0.354151,0.0797594,l
333,14,0,6.85125,-0.664135,-1.72213,0,0,1,-1,2.22045e-16,0,1.35327,0.954707,0.0363908,l
334,14,46,7.19844,1.1336,-2.73641,-1,2.22045e-16,0,2.22045e-16,1,0,0.663254,0.358771,0.128404,l
335,14,68,5.27541,-0.830608,-1.75032,0,0,1,0.92388,0.382683,-0,0.380033,0.22457,0.214233,l
336,14,79,8.8199,0.398244,-2.42664,0,1,0,1,-0,0,0.22809,0.188427,0.0652628,l
337,14,16,7.33193,1.16467,-2.42531,0,0,1,-0.707107,0.707107,0,0.408472,0.11089,0.10278,l
338,14,39,6.88855,1.40988,-1.71705,0,1,0,1,-0,0,2.85517,2.4947,1.35698,l
339,14,4,6.9149,-0.642902,-1.22012,-1,2.22045e-16,0,0,0,1,0.749691,0.426311,0.0382895,l
340,14,0,4.45525,-1.00359,-1.71382,0,0,1,1,0,0,1.34386,0.118078,0.0919443,l
341,14,0,9.30918,0.187812,-2.34031,2.22045e-16,1,0,-0,0,1,0.810139,0.731648,0.0902762,l
342,14,0,5.39592,-1.08924,-1.70519,0,0,1,-1,2.22045e-16,0,1.3458,0.545997,0.0554364,l
343,14,0,5.94143,-0.88949,-1.71677,0,0,1,2.22045e-16,1,-0,1.35356,0.241833,0.0323508,l
344,14,16,7.03131,1.15368,-2.50448,0,0,1,0.92388,0.382683,-0,0.334604,0.123086,0.112182,l
345,14,0,9.35465,1.35863,-2.67199,2.22045e-16,1,0,-0,0,1,0.407683,0.398686,0.0505762,l
