object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
123,3,165,-20.1085,-1.05448,2.90782,1,0,0,0,1,0,2.18844,1.23175,0.391591,n
124,3,1,-20.3255,-2.31118,1.20744,-1,2.22045e-16,0,0,0,1,1.40336,1.18905,0.147682,n
125,3,28,-19.6125,-1.26483,0.547078,0,0,1,0,1,-0,0.544301,0.456973,0.407708,n
126,3,6,-21.4971,3.89195,0.632103,-0.707107,0.707107,0,0,0,1,0.468301,0.373434,0.372113,n
127,3,2,-20.0648,1.21628,3.03211,2.22045e-16,1,0,-1,2.22045e-16,0,3.39628,2.15635,0.271332,n
128,3,0,-20.074,1.21628,1.63609,0,1,0,1,-0,0,3.52039,2.29123,1.66422,n
129,3,3,-20.0068,1.14189,0.0783216,0,1,0,1,-0,0,3.56372,2.33181,0.111796,n
130,3,9,-20.7771,-0.223777,0.727153,-0.382683,0.92388,0,0,0,1,0.316575,0.242053,0.219807,n
131,3,116,-22.1102,1.91113,0.580408,0,1,0,0,0,1,0.952308,0.515183,0.258767,n
132,3,88,-20.5529,4.18782,0.297391,-1,2.22045e-16,0,0,0,1,0.331912,0.30712,0.274014,n
133,3,39,-20.0523,1.14103,1.64503,0,1,0,1,-0,0,3.56993,2.24483,1.65611,n
134,3,37,-17.8503,0.514067,1.35365,0,1,0,0,0,1,0.757411,0.523499,0.0492611,n
135,3,15,-18.9243,-1.27546,0.405822,0,0,1,-0.92388,0.382683,0,0.427254,0.329428,0.310198,n
136,3,18,-20.5355,-0.993992,0.994414,0,0,1,-0.382683,0.92388,0,0.506937,0.233258,0.219902,n
138,3,33,-19.6759,4.03314,0.497157,0,0,1,0.707107,0.707107,-0,0.494669,0.458194,0.350537,n
139,3,13,-18.7049,-2.18166,1.30231,0,0,1,1,0,0,1.30761,0.500845,0.123481,n
140,3,4,-22.3001,3.80124,0.955109,0,0,1,2.22045e-16,1,-0,0.499611,0.469503,0.0307474,n
141,3,4,-22.302,-1.0161,1.40782,0,0,1,0,1,-0,0.811861,0.710466,0.0353279,n
142,3,135,-18.0531,0.53509,0.428914,0,1,0,0,0,1,0.972414,0.453082,0.249648,n
143,3,23,-20.7222,0.487773,0.478706,2.22045e-16,1,0,-1,2.22045e-16,0,1.11159,0.597058,0.490499,n
144,3,15,-21.9602,4.40896,0.699481,0,0,1,1,0,0,0.677158,0.366421,0.292694,n
145,3,9,-20.7523,1.26322,0.716027,0.382683,0.92388,0,-0.92388,0.382683,0,0.288931,0.233351,0.227006,n
146,3,13,-21.9231,-2.14075,1.30413,0,0,1,1,0,0,1.29173,0.397778,0.180202,n
147,3,17,-22.3189,1.49739,1.32586,0,0,1,0,1,-0,1.29186,1.28799,0.0428429,n
148,3,4,-22.3057,3.8001,2.03227,0,0,1,2.22045e-16,1,-0,0.499602,0.468379,0.0220337,n
149,3,146,-18.0369,0.556974,0.962015,0,0,1,0,1,-0,0.148894,0.1201,0.111349,n
150,3,46,-19.2326,0.490814,0.230605,0,1,0,1,-0,0,0.63926,0.420385,0.224722,n
151,3,9,-20.7664,0.513022,0.59355,2.22045e-16,1,0,-0,0,1,0.274066,0.166452,0.140627,n
1021,3,263,-20.2397,4.64395,-0.00398944,-1,2.22045e-16,0,2.22045e-16,1,0,1.14724,0.0822363,0.0767061,n
