object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
198,12,12,-4.27997,-0.977277,1.69333,1,0,0,-0,0,1,0.95398,0.81697,0.206237,k
199,12,2,-3.68262,-3.3471,2.47828,2.22045e-16,1,0,-1,2.22045e-16,0,2.52754,1.76153,0.0618091,k
200,12,3,-3.66814,-3.25552,0.0167454,0,1,0,1,-0,0,2.45907,1.75175,0.0379289,k
201,12,39,-3.64789,-3.4987,1.254,0,1,0,1,-0,0,2.72766,1.7229,1.27362,k
202,12,86,-3.99569,-5.61943,1.24617,0,0,1,-0.92388,0.382683,0,1.24255,0.759469,0.278334,k
203,12,82,-3.53065,-1.10775,0.457141,1,0,0,-0,0,1,1.6146,0.467956,0.33333,k
205,12,12,-2.21802,-0.965802,1.64642,0,0,1,-1,2.22045e-16,0,0.794316,0.305079,0.193459,k
206,12,82,-4.59066,-3.55126,0.459836,2.22045e-16,1,0,-1,2.22045e-16,0,1.11029,0.534631,0.45661,k
207,12,82,-2.48301,-3.39545,0.435069,2.22045e-16,1,0,-0,0,1,0.98712,0.454493,0.434548,k
209,12,1438,-2.67171,-5.13688,0.457326,2.22045e-16,1,0,-0,0,1,0.788254,0.455516,0.40252,k
210,12,32,-5.21482,-4.32122,0.349483,0,0,1,2.22045e-16,1,-0,0.262056,0.204711,0.185384,k
211,12,0,-2.95091,-0.766617,1.46964,0,0,1,-1,2.22045e-16,0,1.0211,0.504043,0.101598,k
212,12,0,-2.21099,-5.10844,1.62149,2.22045e-16,1,0,-0,0,1,1.11322,0.734346,0.10304,k
213,12,0,-2.83176,-6.21224,1.09561,1,0,0,-0,0,1,0.529595,0.219413,0.0164583,k
214,12,1,-2.00659,-3.97043,1.13675,0,0,1,2.22045e-16,1,-0,0.939498,0.295728,0.091607,k
215,12,12,-4.63343,-5.60269,1.22728,0,0,1,-1,2.22045e-16,0,1.20138,0.257218,0.0361185,k
216,12,34,-2.467,-4.44715,1.90562,0,0,1,2.22045e-16,1,-0,0.584775,0.401704,0.203282,k
217,12,453,-2.86444,-5.75523,0.881756,1,0,0,0,1,0,0.566648,0.448977,0.0184439,k
218,12,32,-5.16813,-3.70226,0.334287,0,0,1,0,1,-0,0.27842,0.204104,0.189315,k
219,12,82,-3.13947,-5.54197,0.485243,0,0,1,0.92388,0.382683,-0,0.391117,0.3031,0.123591,k
220,12,453,-2.46722,-3.42672,0.852084,0,1,0,1,-0,0,1.0068,0.443129,0.0606571,k
221,12,0,-4.30263,-0.811634,1.18691,-1,2.22045e-16,0,0,0,1,0.338093,0.29619,0.0329061,k
222,12,21,-4.37758,-3.57234,0.756185,0,1,0,1,-0,0,0.315467,0.245244,0.156938,k
223,12,125,-2.87893,-2.82341,0.609298,0,1,0,0,0,1,0.312548,0.157928,0.013774,k
224,12,0,-5.07428,-0.86616,0.482113,0,0,1,1,0,0,0.475283,0.321362,0.06269,k
225,12,32,-5.20369,-3.03256,0.338988,0,0,1,0,1,-0,0.271963,0.206839,0.181252,k
226,12,82,-2.046,-1.41906,0.488156,0,0,1,1,0,0,0.376077,0.129953,0.0172594,k
256,12,8,-5.32923,-3.03664,0.331826,0,0,1,2.22045e-16,1,-0,0.293501,0.218884,0.0484607,k
257,12,8,-5.34124,-4.29934,0.350877,0,0,1,2.22045e-16,1,-0,0.275388,0.190708,0.0557053,k
352,12,2,-3.34774,-4.67292,-0.418006,1,0,0,0,1,0,1.15047,1.11431,0.108263,k
364,12,5,-2.94627,-0.882608,-0.709246,-1,2.22045e-16,0,0,0,1,0.443679,0.392367,0.0258715,k
365,12,2,-3.68233,-2.88459,-0.344458,0.707107,0.707107,0,-0.707107,0.707107,0,1.12114,0.140826,0.0286275,k
