object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
0,0,1326,0.0604044,0.24749,4.59132,1,0,0,0,1,0,1.93906,1.2951,0.963579,z
1,0,0,0.132736,3.20624,2.38179,0,0,1,1,0,0,2.37077,1.97688,0.0919056,z
2,0,60,-1.5605,-2.60857,0.162568,0,1,0,1,-0,0,0.533646,0.3738,0.190398,z
3,0,0,1.94517,1.78687,1.50335,0,0,1,2.22045e-16,1,-0,1.46946,1.41283,0.147354,z
4,0,49,-0.0621443,0.0329217,2.70745,2.22045e-16,1,0,-0,0,1,3.20201,2.71053,2.13982,z
5,0,0,1.87625,-0.957013,1.54394,2.22045e-16,1,0,-0,0,1,2.1579,1.49332,0.200773,z
6,0,53,1.61635,-1.1789,2.0603,0,0,1,0,1,-0,2.02483,0.344661,0.335641,z
7,0,2,0.124436,2.2114,4.45773,1,0,0,0,1,0,1.9446,1.04125,0.829988,z
8,0,2,0.0580899,-2.08023,3.99388,1,0,0,-0,0,1,2.00949,1.41977,1.1018,z
9,0,53,0.701596,-1.22104,2.01748,0,0,1,1,0,0,1.97869,0.336603,0.313986,z
10,0,53,1.63011,1.28641,2.02228,0,0,1,-1,2.22045e-16,0,1.98275,0.345577,0.341481,z
11,0,605,-0.0956058,-3.07663,1.32672,0,0,1,-1,2.22045e-16,0,0.889023,0.300885,0.0543951,z
12,0,0,1.89981,0.273085,4.71696,2.22045e-16,1,0,-0,0,1,2.83211,0.84717,0.110551,z
13,0,53,0.771281,1.30675,1.97921,0,0,1,1,0,0,1.9406,0.342499,0.32052,z
14,0,53,-1.44028,1.35593,1.96493,0,0,1,1,0,0,1.91202,0.424618,0.288719,z
15,0,0,0.0294826,-3.11427,1.52093,1,0,0,-0,0,1,1.9839,1.48924,0.0677661,z
16,0,88,-0.88924,0.0591964,0.526684,0,0,1,2.22045e-16,1,-0,0.465192,0.420379,0.345989,z
17,0,7,-0.0993298,3.27877,1.17512,0,0,1,1,0,0,1.12132,0.813097,0.171362,z
18,0,91,-1.99187,2.40287,4.29251,0,0,1,2.22045e-16,1,-0,0.625605,0.33467,0.185469,z
19,0,91,-2.04187,0.0572205,4.49021,0,0,1,2.22045e-16,1,-0,0.673825,0.346431,0.180574,z
20,0,91,-2.04762,-2.32873,4.37931,0,0,1,0,1,-0,0.623558,0.317883,0.154344,z
21,0,605,-0.773802,-3.09425,1.33534,0,0,1,1,0,0,0.882823,0.278177,0.0555761,z
22,0,53,-1.48493,-1.21394,2.0355,0,0,1,1,0,0,1.96842,0.434852,0.291481,z
23,0,39,-0.0552831,0.170784,2.70323,0,1,0,0,0,1,3.05793,2.70918,2.13222,z
24,0,3,-0.0450836,0.0817934,0.0982979,0,1,0,1,-0,0,3.19852,2.11878,0.100679,z
