object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
474,14,0,22.3425,-23.3459,2.69544,2.22045e-16,1,0,-0,0,1,2.67295,0.26214,0.080286,m
559,14,2,18.1768,-22.3632,1.2853,1,0,0,0,1,0,2.97257,2.05566,1.30567,m
560,14,39,18.296,-23.2702,1.26568,1,0,0,0,1,0,4.11832,3.12397,1.29054,m
561,14,80,19.4415,-23.3903,0.610868,-0.92388,-0.382683,0,-0.382683,0.92388,0,1.66605,1.34871,0.1251,m
562,14,12,22.1794,-23.3297,0.668794,0,1,0,0,0,1,1.53541,0.370991,0.23996,m
563,14,0,15.3738,-25.3341,1.2805,0,0,1,1,0,0,1.3033,1.19617,0.968898,m
564,14,0,20.8468,-21.8106,1.28866,-0.707107,0.707107,0,0.707107,0.707107,0,4.10338,1.98424,1.30297,m
565,14,13,19.445,-26.131,1.27405,1,0,0,-0,0,1,2.94638,1.28548,0.159002,m
567,14,3,18.2646,-23.2956,0.074643,-1,2.22045e-16,0,2.22045e-16,1,0,4.13806,2.98968,0.107619,m
568,14,2,19.1226,-23.2672,2.28506,-1,2.22045e-16,0,2.22045e-16,1,0,2.28732,2.11563,0.13896,m
569,14,0,14.604,-25.3667,1.07627,0,0,1,0,1,-0,1.09122,0.948002,0.486613,m
570,14,5,18.7844,-26.2755,1.21973,-1,2.22045e-16,0,0,0,1,2.06502,1.09152,0.0714197,m
571,14,11,19.7388,-24.2869,2.172,0,1,0,1,-0,0,0.618245,0.152278,0.0469931,m
572,14,11,19.7537,-22.2496,2.18589,0.382683,0.92388,0,-0.92388,0.382683,0,0.628332,0.0943193,0.0506134,m
573,14,6,19.8361,-24.4908,0.547416,1,0,0,-0,0,1,0.339812,0.247574,0.20608,m
574,14,37,22.3602,-23.3386,1.60496,0,1,0,0,0,1,0.615958,0.442964,0.0603142,m
575,14,11,20.7757,-22.2482,2.18582,-0.382683,0.92388,0,-0.92388,-0.382683,0,0.611637,0.118532,0.0509623,m
576,14,0,19.3379,-26.2978,1.14574,1,0,0,-0,0,1,2.628,1.14321,0.0937023,m
577,14,6,17.949,-23.3368,0.332435,0,1,0,1,-0,0,0.457074,0.388458,0.350692,m
578,14,11,18.5312,-24.2822,2.17431,0.382683,0.92388,0,-0.92388,0.382683,0,0.631962,0.159484,0.0534116,m
579,14,11,20.7804,-24.2921,2.18228,0.382683,0.92388,0,-0.92388,0.382683,0,0.609044,0.132742,0.0488009,m
580,14,188,19.3595,-20.3418,1.45596,-1,2.22045e-16,0,0,0,1,0.807931,0.738148,0.0299358,m
581,14,11,18.5614,-22.226,2.18545,2.22045e-16,1,0,-1,2.22045e-16,0,0.612897,0.152559,0.0500249,m
582,14,112,22.3945,-21.917,1.58941,2.22045e-16,1,0,-0,0,1,0.180773,0.175296,0.0183086,m
583,14,11,17.4908,-24.2792,2.17235,0,1,0,1,-0,0,0.603752,0.150408,0.0469463,m
584,14,6,18.3251,-24.095,0.38571,0,0,1,-0.382683,0.92388,0,0.404344,0.343625,0.320435,m
585,14,6,19.0653,-24.4551,0.468559,1,0,0,-0,0,1,0.325493,0.322003,0.232812,m
586,14,6,20.0522,-22.463,0.386621,-0.92388,0.382683,0,0,0,1,0.515813,0.400788,0.279328,m
587,14,6,19.0246,-22.3379,0.384795,0,0,1,0.92388,0.382683,-0,0.398946,0.358386,0.244688,m
588,14,6,21.1438,-23.4367,0.497848,0,1,0,0,0,1,0.318955,0.293211,0.259444,m
589,14,6,20.7098,-24.2409,0.490769,0.92388,0.382683,0,-0,0,1,0.3407,0.191444,0.130169,m
590,14,6,18.3533,-22.7607,0.381601,-0.707107,0.707107,0,0,0,1,0.425591,0.409209,0.343952,m
591,14,6,20.6502,-22.6354,0.392577,0,0,1,-0.707107,0.707107,0,0.406701,0.324874,0.193815,m
592,14,11,17.5038,-22.2156,2.1883,-0.382683,0.92388,0,-0.92388,-0.382683,0,0.620455,0.130248,0.0485688,m
593,14,8,18.4718,-23.5293,0.251381,1,0,0,-0,0,1,0.436983,0.263821,0.0925541,m
594,14,98,16.1326,-24.4114,1.49432,0,0,1,1,0,0,0.0801834,0.0624924,0.0138845,m
596,14,0,16.4169,-21.7059,0.190955,2.22045e-16,1,0,-0,0,1,1.17745,0.206181,0.107643,m
597,14,50,16.6278,-20.4968,0.192931,0,0,1,0,1,-0,0.203571,0.185341,0.164909,m
