object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
0,0,43,16.5905,-11.269,4.54488,-1,2.22045e-16,0,2.22045e-16,1,0,4.99216,2.0459,1.06888,r
1,0,0,16.5865,-13.4147,2.68189,-1,2.22045e-16,0,0,0,1,4.84639,2.71991,0.264035,r
2,0,0,21.6013,-11.3493,1.74006,0,1,0,0,0,1,1.96067,1.77116,0.208344,r
3,0,38,11.5374,-10.3866,1.24314,0,0,1,2.22045e-16,1,-0,1.26558,0.628698,0.207229,r
4,0,1,20.6332,-13.5958,1.2136,0,0,1,-1,2.22045e-16,0,1.24303,0.583733,0.0791712,r
5,0,0,16.5946,-9.331,2.66614,1,0,0,-0,0,1,4.86277,2.68939,0.118465,r
6,0,5,16.5822,-13.5969,2.85221,-1,2.22045e-16,0,0,0,1,0.796732,0.629404,0.0818753,r
7,0,58,16.6094,-11.3483,5.32839,2.22045e-16,1,0,-0,0,1,1.94682,0.255828,0.176134,r
8,0,3,16.586,-11.406,0.0790789,1,0,0,0,1,0,5.24304,2.18961,0.14165,r
9,0,11,11.798,-11.314,1.92145,0,0,1,0,1,-0,0.253828,0.128418,0.0778036,r
10,0,0,11.57,-11.3347,1.74767,0,1,0,0,0,1,1.96159,1.77176,0.208506,r
11,0,39,16.5943,-11.4341,2.29591,-1,2.22045e-16,0,0,0,1,5.21415,2.33845,2.24086,r
12,0,38,11.5234,-12.2282,1.24892,0,0,1,2.22045e-16,1,-0,1.27119,0.626072,0.231931,r
13,0,1624,16.5833,-13.4907,1.17905,-1,2.22045e-16,0,0,0,1,2.72653,1.20808,0.173704,r
14,0,17,21.6362,-12.2613,1.25184,0,0,1,2.22045e-16,1,-0,1.27432,0.599921,0.189003,r
15,0,37,12.6405,-9.5685,1.53241,1,0,0,-0,0,1,0.78022,0.533429,0.186824,r
16,0,58,19.0292,-11.3443,4.56898,0,1,0,0,0,1,1.9516,0.279122,0.139842,r
17,0,5,21.797,-12.2707,0.990202,0,0,1,2.22045e-16,1,-0,0.973403,0.554338,0.0348473,r
18,0,1258,16.57,-13.5523,0.998004,1,0,0,-0,0,1,2.55559,1.03755,0.119473,r
19,0,58,14.1543,-11.3382,4.58799,2.22045e-16,1,0,-0,0,1,1.95758,0.301213,0.151835,r
20,0,4,20.4198,-9.40964,2.13959,0,0,1,1,0,0,0.525546,0.39388,0.0166988,r
21,0,1,11.3567,-10.4044,0.991452,0,0,1,2.22045e-16,1,-0,0.967386,0.563544,0.0292535,r
22,0,5,12.519,-13.5883,1.57893,0,0,1,1,0,0,0.858712,0.580054,0.109152,r
23,0,5,15.0567,-13.587,2.80271,0,0,1,-1,2.22045e-16,0,0.580253,0.474948,0.0846791,r
24,0,11,19.6622,-13.2319,1.92386,0,0,1,1,0,0,0.254766,0.157402,0.0767322,r
25,0,17,21.6228,-10.438,1.25427,0,0,1,0,1,-0,1.27072,0.654902,0.206747,r
26,0,5,21.8093,-10.4329,0.985529,0,0,1,2.22045e-16,1,-0,0.961463,0.544757,0.0221758,r
27,0,1,11.3606,-12.2235,0.985489,0,0,1,0,1,-0,0.93832,0.537534,0.047152,r
28,0,11,21.3784,-11.3584,1.91582,0,0,1,0,1,-0,0.242605,0.128379,0.077775,r
29,0,5,18.3793,-13.6224,2.78377,-1,2.22045e-16,0,0,0,1,0.767083,0.55322,0.0508108,r
30,0,12,20.3919,-9.70209,0.778793,0,0,1,1,0,0,0.790275,0.591888,0.301991,r
31,0,102,12.569,-12.8648,0.465276,1,0,0,0,1,0,1.01378,0.660677,0.487665,r
32,0,274,16.6169,-11.33,0.382236,1,0,0,0,1,0,1.12373,0.639945,0.404504,r
33,0,6,19.6271,-11.5816,0.448017,0,0,1,1,0,0,0.463318,0.375758,0.299056,r
34,0,6,20.1683,-12.0758,0.44688,0,0,1,-0.382683,0.92388,0,0.469158,0.436211,0.241165,r
35,0,6,19.609,-9.64565,0.464263,0,0,1,0,1,-0,0.486532,0.382915,0.324342,r
36,0,80,20.2925,-11.5054,0.365117,-0.382683,0.92388,0,0.92388,0.382683,0,0.684036,0.680992,0.387386,r
37,0,6,21.166,-9.71388,0.475904,0,0,1,1,0,0,0.498022,0.32885,0.326883,r
38,0,6,21.049,-11.3622,0.459741,0,0,1,0,1,-0,0.458843,0.286806,0.200507,r
39,0,135,12.8354,-9.56746,0.231211,1,0,0,-0,0,1,0.339484,0.230312,0.207835,r
40,0,6,20.2918,-10.8005,0.48159,0,0,1,0.382683,0.92388,-0,0.441633,0.386311,0.275193,r
41,0,46,12.7746,-11.5422,0.258195,-1,2.22045e-16,0,2.22045e-16,1,0,0.52582,0.328507,0.160768,r
42,0,75,13.9809,-13.1186,0.589476,0,0,1,1,0,0,0.387519,0.168971,0.161499,r
43,0,9,12.3655,-12.6414,0.603544,-0.707107,0.707107,0,0,0,1,0.264866,0.192019,0.155627,r
44,0,9,12.1067,-12.6484,0.595265,-0.382683,0.92388,0,0,0,1,0.262804,0.177355,0.168364,r
45,0,9,12.3522,-12.9182,0.608487,1,0,0,-0,0,1,0.388342,0.190658,0.180323,r
46,0,9,12.8789,-12.8879,0.625667,1,0,0,-0,0,1,0.382261,0.207838,0.174944,r
