object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
0,0,39,-4.70866,-0.268956,1.17289,-1,2.22045e-16,0,0,0,1,1.99049,1.19676,1.05051,k
1,0,86,-3.04282,-0.889122,0.849268,0,0,1,0,1,-0,0.863248,0.420714,0.366559,k
2,0,8,-3.74387,-0.435474,1.10922,0,0,1,2.22045e-16,1,-0,1.06529,0.857946,0.312682,k
3,0,3,-4.67543,-0.141453,0.0696865,1,0,0,0,1,0,1.99464,0.71754,0.103479,k
4,0,8,-4.41556,-0.22442,1.45372,0.382683,0.92388,0,-0,0,1,0.861644,0.830152,0.760027,k
5,0,0,-4.58635,-1.14083,1.38799,1,0,0,-0,0,1,1.35505,0.536461,0.17345,k
6,0,8,-5.14048,-0.655179,1.61889,0,0,1,-0.382683,0.92388,0,0.693003,0.430527,0.285084,k
7,0,1,-6.58113,-0.039772,1.02392,0,0,1,2.22045e-16,1,-0,1.02048,0.531957,0.129136,k
8,0,12,-4.56156,-0.746634,1.76586,1,0,0,-0,0,1,1.40606,0.474043,0.355319,k
9,0,125,-5.71325,-1.11775,1.01831,1,0,0,0,1,0,0.247757,0.178414,0.170239,k
10,0,12,-6.16992,-0.913133,1.11702,0,0,1,-0.92388,0.382683,0,1.12766,0.360468,0.272081,k
11,0,8,-4.48791,-0.761166,2.18968,-0.382683,0.92388,0,-0.92388,-0.382683,0,0.548844,0.200904,0.137436,k
12,0,2,-6.43822,-0.224687,2.20667,2.22045e-16,1,0,-1,2.22045e-16,0,0.732283,0.243995,0.158448,k
13,0,7,-6.61218,-0.202997,1.02561,0,0,1,0,1,-0,1.04551,0.676773,0.0463769,k
14,0,34,-4.83197,-0.956826,0.486046,1,0,0,-0,0,1,1.45575,0.496677,0.350977,k
15,0,8,-4.88922,-0.0464897,1.17585,0,0,1,0.92388,0.382683,-0,0.386939,0.146105,0.0640761,k
16,0,21,-4.14288,-0.980802,0.804152,1,0,0,0,1,0,0.770715,0.305195,0.127353,k
17,0,8,-3.35952,-0.317748,1.32353,0,0,1,0.382683,0.92388,-0,0.878635,0.172902,0.0514159,k
19,0,319,-5.09977,-0.897849,1.56308,1,0,0,0,1,0,0.366046,0.12123,0.0717517,k
20,0,8,-4.5604,0.140967,0.729795,0.92388,0.382683,0,-0,0,1,0.155676,0.0816749,0.0498694,k
85,0,0,-4.71586,-1.2768,1.34665,1,0,0,-0,0,1,1.22847,0.498065,0.071106,k
