object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
530,17,1,-1.12951,-1.55453,-1.32104,0,0,1,-0.382683,-0.92388,0,1.27325,0.615079,0.15579,s
559,17,1601,-1.35264,-4.8837,-2.299,-0.382683,-0.92388,0,0,0,1,0.833181,0.135248,0.098022,s
560,17,0,-2.49839,-2.85649,0.887465,0,1,0,0,0,1,2.93874,2.18173,1.11104,s
561,17,31,-2.18131,-2.87715,-1.06581,0,1,0,0,0,1,2.78511,1.43197,1.35596,s
562,17,193,-2.65993,-2.84623,-0.632617,0,1,0,0,0,1,2.86032,1.80115,0.93003,s
563,17,193,-1.07818,-4.39794,2.19102,0,0,1,0,1,-0,0.846683,0.796902,0.08553,s
564,17,611,-2.65578,-1.5353,-0.552033,0.707107,0.707107,0,-0.707107,0.707107,0,1.3158,0.817473,0.70755,s
566,17,39,-2.50401,-4.97171,0.652171,0,0,1,-0.707107,0.707107,0,2.11821,0.98408,0.17683,s
568,17,0,-3.238,-1.43645,-1.78844,0,0,1,-0.382683,-0.92388,0,1.66711,1.2499,0.144174,s
569,17,0,-2.81387,-2.93105,-1.91219,0,1,0,0,0,1,2.37889,1.07829,0.43821,s
570,17,77,-2.3524,-1.12299,-3.19899,-0.707107,0.707107,0,-0.707107,-0.707107,0,0.803068,0.789478,0.444696,s
571,17,0,-1.46815,-1.3247,-1.35802,0,0,1,-0.707107,-0.707107,0,1.45354,0.229518,0.0456994,s
572,17,1,-1.48995,-1.99336,-2.40848,0,0,1,-0.92388,0.382683,0,0.0624479,0.0583753,0.0582209,s
