object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
809,30,193,2.40662,-0.388248,2.5923,0,0,1,-0.92388,-0.382683,0,2.31817,1.80935,0.804951,e
814,30,2,2.77259,-0.249478,6.78192,-0.707107,-0.707107,0,-0.707107,0.707107,0,1.36361,0.425843,0.178992,e
824,30,8,-0.400629,-1.1336,2.29917,0,0,1,0,1,-0,0.699134,0.0491003,0.0147874,e
826,30,3,3.23564,-0.0493803,0.299763,1,0,0,0,1,0,1.74697,0.946063,0.0764607,e
827,30,0,1.55925,1.57193,3.42628,0.92388,0.382683,0,-0,0,1,3.26903,3.18359,2.06551,e
828,30,110,2.27574,0.591235,4.89328,0,0,1,0.382683,0.92388,-0,1.33474,0.621535,0.602564,e
829,30,35,4.22527,2.86936,1.67238,0,0,1,-0.707107,0.707107,0,0.616981,0.168579,0.148157,e
830,30,913,2.00066,0.702845,6.92475,0.92388,0.382683,0,-0.382683,0.92388,0,1.5959,1.59215,0.370604,e
831,30,5,0.586022,3.42775,5.38092,0,0,1,0.92388,0.382683,-0,0.293186,0.286309,0.197169,e
832,30,17,-0.192175,2.80477,2.01131,0,0,1,0.707107,0.707107,-0,1.20076,0.426772,0.176769,e
833,30,6,2.86185,2.97503,0.93075,0,0,1,-0.92388,0.382683,0,0.682045,0.49658,0.493674,e
834,30,11,0.783727,3.26554,2.36266,0,0,1,0.92388,0.382683,-0,0.507182,0.25555,0.0888663,e
835,30,1266,4.17538,1.91468,3.25906,0,1,0,1,-0,0,1.13064,0.817733,0.0759358,e
836,30,0,3.52733,1.92857,3.62681,2.22045e-16,1,0,-0,0,1,1.15186,0.384764,0.19601,e
837,30,2,1.74295,1.33466,6.55262,0.92388,0.382683,0,-0.382683,0.92388,0,2.95994,2.26142,0.103803,e
838,30,35,1.93369,3.70334,1.66639,0,0,1,-0.707107,0.707107,0,0.576503,0.176596,0.0996504,e
839,30,39,1.47671,1.598,2.95747,0.92388,0.382683,0,-0,0,1,3.15789,2.69943,2.03622,e
840,30,1,-0.994023,0.550844,1.91979,0,0,1,2.22045e-16,1,-0,1.66142,0.960753,0.0877064,e
841,30,379,3.63947,1.94229,4.33749,2.22045e-16,1,0,-0,0,1,1.11835,0.562046,0.292631,e
842,30,15,2.14097,0.660667,1.59752,0,0,1,-0.382683,0.92388,0,0.594032,0.383817,0.382339,e
843,30,30,0.553964,-0.172967,0.825783,0,0,1,-0.382683,0.92388,0,0.556497,0.295701,0.230684,e
844,30,3,4.30069,1.85997,3.79821,0,1,0,1,-0,0,1.03114,0.692391,0.0288441,e
845,30,382,-0.252397,2.11456,1.09635,0,0,1,0.382683,0.92388,-0,0.837461,0.315582,0.19132,e
846,30,11,3.0849,3.3245,2.26143,0,0,1,-0.92388,0.382683,0,0.389325,0.247064,0.101161,e
848,30,193,1.12307,-0.644702,0.865974,-0.92388,0.382683,0,0,0,1,0.695774,0.592995,0.215721,e
849,30,7,-0.981035,0.579332,1.98372,0,0,1,2.22045e-16,1,-0,1.72585,1.01232,0.0540322,e
850,30,7,-0.880761,0.589063,2.00403,0,0,1,2.22045e-16,1,-0,1.65491,1.02009,0.109403,e
851,30,5,-0.230132,2.82967,1.9652,0,0,1,0.707107,0.707107,-0,1.12271,0.416574,0.145273,e
852,30,6,1.50609,2.83065,0.929426,0,0,1,-0.707107,0.707107,0,0.638352,0.54115,0.480099,e
853,30,5,-1.01037,0.625286,5.42626,2.22045e-16,1,0,-0,0,1,0.420972,0.276791,0.0431439,e
854,30,0,4.2909,2.74971,0.943018,-0.707107,0.707107,0,0,0,1,0.625786,0.223828,0.175199,e
855,30,22,2.01642,3.66859,1.07861,1,0,0,0,1,0,0.514655,0.177428,0.0728882,e
856,30,3,1.76054,1.28901,0.336861,0.92388,0.382683,0,-0.382683,0.92388,0,3.15052,2.22558,0.107269,e
857,30,5,-0.580975,2.31022,5.43704,0,0,1,-0.382683,-0.92388,0,0.312123,0.200847,0.126553,e
858,30,5,-0.651071,-0.979658,5.42626,0,0,1,-0.707107,0.707107,0,0.292167,0.279886,0.200329,e
860,30,14,2.13431,0.650081,0.639085,-0.92388,0.382683,0,-0.382683,-0.92388,0,0.528175,0.523531,0.376035,e
861,30,91,-0.351061,2.75592,0.858047,0.707107,0.707107,0,-0.707107,0.707107,0,0.261773,0.0711737,0.0247255,e
