object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
965,27,1,-4.03942,-2.43629,1.05217,0,0,1,-0.707107,0.707107,0,1.05659,0.264226,0.150841,a
1017,27,119,-3.90411,-1.41439,0.92217,0,0,1,1,0,0,0.939153,0.75549,0.15854,a
1018,27,0,-3.31669,-1.56399,1.04012,0,0,1,2.22045e-16,1,-0,1.05148,0.932049,0.195836,a
1019,27,0,-4.61364,-1.12897,1.19598,0,0,1,0,1,-0,1.207,0.533238,0.0639534,a
1020,27,7,-4.3828,-2.01933,1.09597,0,0,1,-0.707107,0.707107,0,1.0342,0.489765,0.13499,a
1022,27,1060,-3.20143,-1.8436,1.6573,2.22045e-16,1,0,-0,0,1,0.334048,0.211769,0.0773984,a
1023,27,0,-4.17462,-1.82105,1.20625,-0.707107,0.707107,0,0,0,1,1.31212,1.21834,0.421369,a
1024,27,2,-3.40629,-1.46549,2.08912,2.22045e-16,1,0,-1,2.22045e-16,0,0.856553,0.281885,0.0280007,a
1025,27,2,-4.16599,-1.46734,2.38464,2.22045e-16,1,0,-1,2.22045e-16,0,0.868254,0.489154,0.0234702,a
1026,27,0,-3.62727,-2.29572,1.19177,0,0,1,1,0,0,1.20962,0.492037,0.0528111,a
1027,27,27,-3.52558,-1.82938,0.375991,1,0,0,-0,0,1,0.391798,0.38549,0.270125,a
1028,27,1170,-3.73391,-2.23266,0.628987,0,0,1,1,0,0,0.131944,0.124717,0.0854473,a
1029,27,0,-3.68169,-1.46749,2.24058,2.22045e-16,1,0,-0,0,1,0.862516,0.155815,0.0160818,a
1030,27,39,-3.941,-1.85983,1.18846,0,0,1,1,0,0,1.1963,0.897556,0.657308,a
1031,27,20,-3.22192,-1.85491,1.33082,0,0,1,2.22045e-16,1,-0,0.25359,0.231873,0.0962052,a
1032,27,1,-4.64701,-1.68437,1.01736,0,0,1,-0.382683,-0.92388,0,1.02838,0.193756,0.0653045,a
1033,27,1,-4.15302,-2.33471,1.02805,0,0,1,0.382683,0.92388,-0,1.02967,0.0832967,0.055412,a
1034,27,2,-3.9139,-0.996717,1.87463,1,0,0,0,1,0,0.731889,0.316158,0.134279,a
1035,27,16,-3.17317,-1.86938,1.84679,0,1,0,0,0,1,0.115213,0.0662332,0.0485892,a
1036,27,1330,-3.55383,-2.30243,1.6683,1,0,0,-0,0,1,0.269166,0.102579,0.0246238,a
1037,27,115,-3.36421,-2.17474,0.141505,1,0,0,-0,0,1,0.225611,0.15392,0.149225,a
1041,27,1078,-3.20452,-1.87311,0.81703,0,0,1,2.22045e-16,1,-0,0.102198,0.0973732,0.07354,a
1042,27,328,-3.16027,-1.62072,1.84516,0,0,1,0,1,-0,0.120031,0.0823126,0.036268,a
1043,27,3,-3.96285,-1.88022,0.144601,1,0,0,0,1,0,0.76622,0.478714,0.169594,a
1488,27,12,-4.09972,-0.88031,3.29799,0.92388,0.382683,0,-0,0,1,1.11345,0.4597,0.374654,a
