object_index,region_index,category_index,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,rT
612,18,1,-7.09115,7.29703,4.19381,0,0,1,0.382683,0.92388,-0,1.06847,0.111128,0.0564098,b
614,18,0,-7.11159,7.7623,4.39614,0,0,1,2.22045e-16,1,-0,1.28645,0.598662,0.0458877,b
620,18,10,-3.18551,9.85091,4.27068,1,0,0,0,1,0,0.163025,0.141874,0.0306394,b
621,18,2,-5.05779,9.24789,5.58559,0,1,0,1,-0,0,2.22596,2.07203,0.263923,b
624,18,0,-3.02998,9.15103,4.47081,2.22045e-16,1,0,-0,0,1,2.11903,1.36282,0.0538096,b
626,18,4,-7.12424,9.40925,4.68011,0,0,1,0,1,-0,0.274823,0.22479,0.0163162,b
627,18,41,-6.75335,9.79532,3.51069,0,1,0,0,0,1,0.694126,0.398393,0.387914,b
628,18,26,-5.85475,7.25311,3.46575,-1,2.22045e-16,0,0,0,1,0.375856,0.336187,0.231435,b
629,18,1,-6.54319,11.2807,4.15334,0,0,1,-1,2.22045e-16,0,1.03652,0.435858,0.0318594,b
630,18,19,-3.07921,10.1321,4.75727,0,1,0,0,0,1,0.430381,0.322251,0.0927498,b
632,18,0,-7.10209,9.1599,4.47438,2.22045e-16,1,0,-0,0,1,2.12016,1.36476,0.0524294,b
633,18,0,-6.51153,11.2786,4.46974,0,0,1,1,0,0,1.3506,0.633079,0.0406837,b
634,18,0,-5.06726,7.09278,4.48902,-1,2.22045e-16,0,0,0,1,2.06386,1.35011,0.0754032,b
635,18,5,-5.0798,11.3809,4.70479,0,0,1,1,0,0,1.10658,0.866856,0.131742,b
637,18,0,-3.63839,11.2537,4.45578,0,0,1,1,0,0,1.35357,0.637899,0.0433421,b
638,18,39,-5.06014,9.23071,4.46867,2.22045e-16,1,0,-1,2.22045e-16,0,2.27984,2.07918,1.36952,b
640,18,68,-5.92052,7.19436,4.0613,0,0,1,0,1,-0,0.276329,0.159283,0.133832,b
641,18,6,-6.35445,9.63106,3.58326,0,0,1,-0.382683,0.92388,0,0.46496,0.308525,0.300265,b
642,18,1,-3.59934,11.2713,4.13373,0,0,1,-1,2.22045e-16,0,1.0335,0.455338,0.0361857,b
643,18,9,-5.07399,7.33419,4.20209,0,0,1,-0.92388,-0.382683,0,0.273366,0.245474,0.188155,b
644,18,1,-6.73791,7.2084,4.18083,0,0,1,-1,2.22045e-16,0,1.05363,0.408064,0.177775,b
645,18,4,-3.0203,8.15175,4.55673,0,0,1,2.22045e-16,1,-0,0.472447,0.321618,0.0140501,b
646,18,9,-4.47085,7.36298,4.23502,1,0,0,-0,0,1,0.268106,0.230379,0.185056,b
647,18,10,-3.2931,10.4303,4.36062,0,0,1,-0.382683,0.92388,0,0.111868,0.109756,0.0915513,b
648,18,26,-3.6383,7.26461,3.59855,-1,2.22045e-16,0,0,0,1,0.331153,0.254383,0.234478,b
649,18,9,-4.7288,7.8242,4.02596,1,0,0,0,1,0,0.292913,0.094007,0.0880851,b
650,18,9,-4.99871,7.63514,4.12994,0,0,1,0.92388,0.382683,-0,0.197977,0.191032,0.161882,b
651,18,4,-7.12447,10.1382,4.63147,0,0,1,2.22045e-16,1,-0,0.319815,0.312275,0.020144,b
652,18,57,-6.83225,9.38399,3.90156,1,0,0,0,1,0,0.195498,0.131488,0.0357752,b
653,18,9,-4.60609,7.67128,4.14574,-0.92388,0.382683,0,0,0,1,0.266683,0.189808,0.144764,b
654,18,68,-3.69531,7.2856,4.06237,0,0,1,2.22045e-16,1,-0,0.279896,0.2067,0.167821,b
655,18,11,-6.66113,10.2764,5.82885,0.382683,0.92388,0,-0.92388,0.382683,0,0.0980577,0.0926179,0.0115018,b
656,18,11,-6.66038,9.12222,5.83202,-0.92388,0.382683,0,-0.382683,-0.92388,0,0.118837,0.104613,0.00613117,b
657,18,11,-5.07675,11.0752,5.81144,0,1,0,1,-0,0,0.11575,0.115062,0.00741696,b
