0,0.00033626499069006055,0.49485300491256834,0.04441573048762548
1,0.40418431920229025,0.5898250025391162,0.3978826007629135
2,0.1964322083401513,0.921159788836107,0.438337578819914
3,0.7721351169779002,0.1518197047106088,0.43905410678550516
4,0.7128905540310213,0.06302930477196267,0.13013545394961867
5,0.4144526978608296,0.4306480056873051,0.8190611952646072
6,0.4578349795711357,0.09119810923509453,0.08432648037723578
7,0.3301176088699571,0.6241572351797653,0.9852814832545057
8,0.933918910035608,0.6334438125615025,0.8938061988732495
9,0.22243597152261074,0.7347507594686115,0.5727511530313736
10,0.22148511442037755,0.5673723905136543,0.21668906316795733
11,0.9316614542231642,0.1689357406330898,0.4295879474623543
12,0.3644619754526627,0.29833881037566756,0.7733884372945584
13,0.6674713529269997,0.9913796031498548,0.15129326649494368
14,0.6672740972460781,0.4042065615093551,0.7874450205161362
15,0.8911257870430966,0.7264434362613951,0.2389269623251905
16,0.5059868509775096,0.6401993672833337,0.5249394382916788
17,0.053437377258360286,0.7373180967290578,0.15446372783221174
18,0.20574074727988712,0.16255736245993657,0.5947038841742174
19,0.2979691845283602,0.17096499158686662,0.7112198504740147
20,0.14662230376331542,0.8146982926673175,0.3150835194745387
21,0.07301255026088582,0.2057387638193643,0.8621209728576691
22,0.8351599088628258,0.9563445835604023,0.8887833494700882
23,0.7950546867160172,0.944224154097095,0.09027466173245746
24,0.48081836829672053,0.37705521079638193,0.5961961495285759
25,0.15626718403357676,0.9640872517823283,0.20337043874409944
26,0.6891309677327211,0.5612929312573651,0.40636568853873833
27,0.5519094119885025,0.28497748648748955,0.19335381255289608
28,0.785370225883965,0.5703532692187083,0.23741884636264476
29,0.34421892890145744,0.18392436075393515,0.43295102375715944
30,0.661630616782771,0.5399448308822424,0.040148433972611586
31,0.08290715988356501,0.752431836786826,0.7447882242787123
32,0.10396372388396125,0.4935606868117012,0.8133228890417135
33,0.63032427789755,0.30157796617772625,0.11359977889478667
34,0.7396527208472848,0.19577279993403218,0.6945348074995956
35,0.5199972706694734,0.5670049781571495,0.8207238853906321
36,0.9733595007493925,0.8013061170317396,0.8207888875602308
37,0.9194245289242411,0.8695070184846818,0.013564062114494901
38,0.0884896658323363,0.5459256980783607,0.5066261888966967
39,0.5990582277340156,0.8324113951212389,0.749403191555624
