1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110224999999999961e-16,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.993820000000000148e+00,1.068799999999999972e+00,1.156469999999999998e-01
1.800000000000000000e+01,-3.610000000000024301e-02,-4.113279999999998604e-01,9.077395999999999798e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.936470000000000136e-01,1.423130000000000228e-01,6.100250000000000117e-02
1.800000000000000000e+01,1.490100000000005309e-01,-4.262009999999999965e-01,8.979506000000000432e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,2.112760000000000193e-01,1.574260000000000104e-01,4.966849999999999737e-02
1.800000000000000000e+01,-2.135600000000001941e-01,-3.997759999999999647e-01,9.048195999999999461e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.974380000000000024e-01,8.974189999999999945e-02,7.583850000000000313e-02
8.000000000000000000e+00,5.719999999999991758e-02,-1.329629999999998868e-01,1.030449600000000077e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.920809999999999906e+00,1.162170000000000147e+00,1.110149999999999970e+00
1.800000000000000000e+01,1.070439999999999614e+00,-5.374680000000000568e-01,2.015956000000000137e-01,-1.950900383959241202e-01,9.807853368187540166e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.627510000000000068e-01,1.184049999999999964e-01,1.069150000000000100e-01
1.800000000000000000e+01,1.238449999999999385e+00,-5.198679999999999968e-01,2.082235999999999809e-01,7.071067811865474617e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.117950000000000055e-01,7.151519999999998711e-02,6.611069999999999447e-02
1.000000000000000000e+00,1.210099999999999731e+00,-6.672679999999999723e-01,9.960260000000001335e-02,1.110224999999999961e-16,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,3.221110000000000362e-01,2.284570000000000212e-01,1.828740000000000088e-01
7.000000000000000000e+00,5.073400000000001242e-01,9.481390000000000651e-01,8.973975999999999065e-01,0.000000000000000000e+00,7.071067811865474617e-01,0.000000000000000000e+00,7.071067811865474617e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,8.089199999999999169e-02,6.678489999999999427e-02,6.455950000000000577e-02
1.800000000000000000e+01,7.488200000000002632e-01,-8.419180000000001662e-01,8.431145999999999363e-01,5.000000000000001110e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,1.375520000000000076e-01,5.955349999999999533e-02,5.900840000000000946e-02
